tanggal,judul,url,label,max,min,sentiment
23-Dec-20,"Akun Twitter Di-hack Jadi Dukung KLB PD, Andi Arief Tuding Kakak Pembina",https://news.detik.com/berita/d-5481443/akun-twitter-di-hack-jadi-dukung-klb-pd-andi-arief-tuding-kakak-pembina,1,1,0,5
22-Feb-21,"Jokowi: Kasus Aktif Corona di RI di Bawah Dunia, Positivity Rate Turun",https://news.detik.com/berita/d-5481413/jokowi-kasus-aktif-corona-di-ri-di-bawah-dunia-positivity-rate-turun,1,0.2,-0.8,-4
14-Feb-21,Bupati Cirebon dan Charly Van Houten Jalani Vaksinasi Corona,https://news.detik.com/berita-jawa-barat/d-5481410/bupati-cirebon-dan-charly-van-houten-jalani-vaksinasi-corona,1,0,0,0
31-Oct-20,Penampakan Robby Abbas yang Ditangkap Terkait Kasus Narkoba,https://news.detik.com/berita/d-5481408/penampakan-robby-abbas-yang-ditangkap-terkait-kasus-narkoba,1,0,-0.6,-3
5-Feb-21,"Terdampak COVID-19, Angka Kemiskinan Jatim Naik 11%",https://news.detik.com/berita-jawa-timur/d-5481400/terdampak-covid-19-angka-kemiskinan-jatim-naik-11,1,0.6,-0.6,0
4-Oct-20,Walkot Semarang Minta Jembatan Besi Sampangan Segera Difungsikan,https://news.detik.com/berita/d-5481371/walkot-semarang-minta-jembatan-besi-sampangan-segera-difungsikan,1,0.8,-1,-5
24-Jan-21,"Jokowi: PPKM Mikro Tunjukkan Hasil Baik, Tren Kasus COVID-19 Terus Turun",https://news.detik.com/berita/d-5481393/jokowi-ppkm-mikro-tunjukkan-hasil-baik-tren-kasus-covid-19-terus-turun,1,0.6,-1,-5
1-Nov-20,"Setahun Corona, Jokowi Ingatkan 3T-3M dan Bicara Ketersediaan Vaksin",https://news.detik.com/berita/d-5481392/setahun-corona-jokowi-ingatkan-3t-3m-dan-bicara-ketersediaan-vaksin,1,0,0,0
8-Oct-20,Jokowi Minta Pemda Lebih Cepat Lakukan Vaksinasi Corona,https://news.detik.com/berita/d-5481389/jokowi-minta-pemda-lebih-cepat-lakukan-vaksinasi-corona,1,0.8,0,4
2-Feb-21,Jokowi Minta Masyarakat Tak Khawatir soal Mutasi Corona B117,https://news.detik.com/berita/d-5481386/jokowi-minta-masyarakat-tak-khawatir-soal-mutasi-corona-b117,1,0.2,-0.8,-4
15-Dec-20,13 Terdakwa 'Bola Sabu' Sukabumi Dituntut Hukuman Mati,https://news.detik.com/berita-jawa-barat/d-5481370/13-terdakwa-bola-sabu-sukabumi-dituntut-hukuman-mati,1,0,-0.8,-4
17/02/2021,projek tunnel cisumdawu sumedang belum di pakai sudah banjir,https://turnbackhoax.id/2021/02/17/salah-projek-tunnel-cisumdawu-sumedang-belum-di-pakai-sudah-banjir/,0,0.6,-0.8,-4
17/02/2021,nama bayi unik crazy killers,https://turnbackhoax.id/2021/02/17/salah-nama-bayi-unik-crazy-killers/,0,1,-0.6,5
16/02/2021,replika wajah tutankhamun mirip jokowi,https://turnbackhoax.id/2021/02/16/salah-replika-wajah-tutankhamun-mirip-jokowi/,0,0.2,0,1
16/02/2021,ancaman krisis ekonomi sby saya ingin membantu tapi partai saya tidak ada di dalam pemerintahan,https://turnbackhoax.id/2021/02/16/salah-ancaman-krisis-ekonomi-sby-saya-ingin-membantu-tapi-partai-saya-tidak-ada-di-dalam-pemerintahan/,0,0.8,-1,-5
16/02/2021,bantuan sebesar 600000 dari pemerintah lewat program prakerja,https://turnbackhoax.id/2021/02/16/salah-bantuan-sebesar-600-000-dari-pemerintah-lewat-program-prakerja/,0,0.2,-0.6,-3
16/02/2021,akun telegram cnbc indonesia berisi ajakan investasi,https://turnbackhoax.id/2021/02/16/salah-akun-telegram-cnbc-indonesia-berisi-ajakan-investasi/,0,0.6,0,3
16/02/2021,risma mundur dari jabatan mensos,https://turnbackhoax.id/2021/02/16/salah-risma-mundur-dari-jabatan-mensos/,0,0,-0.6,-3
16/02/2021,jokowi berada dalam kerumunan,https://turnbackhoax.id/2021/02/16/salah-jokowi-berada-dalam-kerumunan/,0,0.8,0,4
15/02/2021,bawah merah untuk penangkalan apabila tergigit ular atau binatang apa saja yg mempunyai bisa,https://turnbackhoax.id/2021/02/15/salah-bawah-merah-untuk-penangkalan-apabila-tergigit-ular-atau-binatang-apa-saja-yg-mempunyai-bisa/,0,0.8,-1,-5
15/02/2021,tautan untuk mengetahui siapa saja yang sering ngepoin facebook kita,https://turnbackhoax.id/2021/02/15/salah-tautan-untuk-mengetahui-siapa-saja-yang-sering-ngepoin-facebook-kita/,0,0.6,-1,-5
15/02/2021,video jalan amblas di kawasan songgoriti kota batu malang,https://turnbackhoax.id/2021/02/15/salah-video-jalan-amblas-di-kawasan-songgoriti-kota-batu-malang/,0,0,-1,-5
15/02/2021,tangkapan layar artikel detikcom anies kalau hanya bangun kota yang megah firaun juga bisa yang penting habiskan apbd unfaedahpun nggak masalah,https://turnbackhoax.id/2021/02/15/salah-tangkapan-layar-artikel-detik-com-anies-kalau-hanya-bangun-kota-yang-megah-firaun-juga-bisa-yang-penting-habiskan-apbd-unfaedahpun-nggak-masalah/,0,0.8,-0.8,0
15/02/2021,bantuan blt dari akun whatsapp kemenkominfo,https://turnbackhoax.id/2021/02/15/salah-bantuan-blt-dari-akun-whatsapp-kemenkominfo/,0,0,-0.6,-3
15/02/2021,foto rihanna memegang bendera negara pakistan,https://turnbackhoax.id/2021/02/15/salah-foto-rihanna-memegang-bendera-negara-pakistan/,0,0.6,-0.6,0
14/02/2021,covid19 bukan virus sumber kementerian kesehatan italy,https://turnbackhoax.id/2021/02/14/salah-covid-19-bukan-virus-sumber-kementerian-kesehatan-italy/,0,0,-0.4,-2
14/02/2021,armand maulana meninggal dunia,https://turnbackhoax.id/2021/02/14/salah-armand-maulana-meninggal-dunia/,0,0.2,-0.2,0
14/02/2021,foto kondisi tajikistan setelah dilanda gempa,https://turnbackhoax.id/2021/02/14/salah-foto-kondisi-tajikistan-setelah-dilanda-gempa/,0,0.6,-0.6,0
13/02/2021,surat panggilan interview pt jababeka group,https://turnbackhoax.id/2021/02/13/salah-surat-panggilan-interview-pt-jababeka-group/,0,0,0,0
13/02/2021,undangan pemakzulan presiden jokowi dan wapres maruf amin oleh bem si,https://turnbackhoax.id/2021/02/13/salah-undangan-pemakzulan-presiden-jokowi-dan-wapres-maruf-amin-oleh-bem-si/,0,0.6,0,3
13/02/2021,dana hibah dari dinas koperasi dan ukm provinsi jawa timur,https://turnbackhoax.id/2021/02/13/salah-dana-hibah-dari-dinas-koperasi-dan-ukm-provinsi-jawa-timur/,0,0.8,-0.6,4
13/02/2021,video saya usia udah 25baru sadar kalo ktp ada chip gps nya,https://turnbackhoax.id/2021/02/13/salah-video-saya-usia-udah-25baru-sadar-kalo-ktp-ada-chip-gps-nya/,0,0.8,-0.6,4
12/2/2021,kondisi seorang remaja perempuan setelah vaksinasi covid19,https://turnbackhoax.id/2021/02/12/salah-kondisi-seorang-remaja-perempuan-setelah-vaksinasi-covid-19/,0,0,-0.8,-4
12/2/2021,tangkapan layar artikel tempoco saya menjamin kebebasan anda berbicara tapi saya tidak menjamin kebebasan setelah berbicara,https://turnbackhoax.id/2021/02/12/salah-tangkapan-layar-artikel-tempo-co-saya-menjamin-kebebasan-anda-berbicara-tapi-saya-tidak-menjamin-kebebasan-setelah-berbicara/,0,0.8,-0.8,0
12/2/2021,pekerja jt mogok kerja karena gaji dipotong,https://turnbackhoax.id/2021/02/12/salah-pekerja-jt-mogok-kerja-karena-gaji-dipotong/,0,1,-0.8,5
12/2/2021,foto sby beri restu anies baswedan menuju ri 1,https://turnbackhoax.id/2021/02/12/salah-foto-sby-beri-restu-anies-baswedan-menuju-ri-1/,0,0.6,-0.6,0
12/2/2021,restoran gaib di pulau laki di klik tetep gak bisa,https://turnbackhoax.id/2021/02/12/salah-restoran-gaib-di-pulau-laki-di-klik-tetep-gak-bisa/,0,0.2,-0.6,-3
12/2/2021,pada ngeyel pakai masker itu kalau sakit aja panduan who sudah berubah d sini masiiiih aja 3m sampai setahun,https://turnbackhoax.id/2021/02/12/salah-pada-ngeyel-pakai-masker-itu-kalau-sakit-aja-panduan-who-sudah-berubah-d-sini-masiiiih-aja-3m-sampai-setahun/,0,1,-0.8,5
12/2/2021,foto kepanikan firaun jaman now,https://turnbackhoax.id/2021/02/12/salah-foto-kepanikan-firaun-jaman-now/,0,0.8,-0.6,4
12/2/2021,gambar permukaan matahari yang dipublikasikan nasa,https://turnbackhoax.id/2021/02/12/salah-gambar-permukaan-matahari-yang-dipublikasikan-nasa/,0,1,-0.6,5
12/2/2021,undertaker mendukung petani india,https://turnbackhoax.id/2021/02/12/salah-undertaker-mendukung-petani-india/,0,0.8,0,4
12/2/2021,yang bikin banyak positif bukan acara pernikahannya tapi testnya,https://turnbackhoax.id/2021/02/12/salah-yang-bikin-banyak-positif-bukan-acara-pernikahannya-tapi-testnya/,0,0.8,-0.6,4
12/2/2021,kecpanjang bandar lampung di hantam banjir,https://turnbackhoax.id/2021/02/12/salah-kec-panjang-bandar-lampung-di-hantam-banjir/,0,0,-0.8,-4
11/2/2021,vietnam tanpa kasus kematian akibat covid19 karena campuran teh panas dan lemon,https://turnbackhoax.id/2021/02/11/salah-vietnam-tanpa-kasus-kematian-akibat-covid-19-karena-campuran-teh-panas-dan-lemon/,0,0.6,-0.8,-4
11/2/2021,fadli zon dipecat dari jabatan waketum gerindra,https://turnbackhoax.id/2021/02/11/salah-fadli-zon-dipecat-dari-jabatan-waketum-gerindra/,0,0,-0.8,-4
11/2/2021,ustadz maaher meninggal karena disuntik paksa di penjara,https://turnbackhoax.id/2021/02/11/salah-ustadz-maaher-meninggal-karena-disuntik-paksa-di-penjara/,0,0.8,-0.8,0
11/2/2021,surat tim publikasi dirgahayu hut ke 28 tahun kota tangerang,https://turnbackhoax.id/2021/02/11/salah-surat-tim-publikasi-dirgahayu-hut-ke-28-tahun-kota-tangerang/,0,0.2,-0.6,-3
11/2/2021,kematian ustadz maaher akibat disuntik vaksin,https://turnbackhoax.id/2021/02/11/salah-kematian-ustadz-maaher-akibat-disuntik-vaksin/,0,0.8,-0.6,4
11/2/2021,isi bbm gratis di spbu seluruh indonesia pada tanggal 2930 februari 2021,https://turnbackhoax.id/2021/02/11/salah-isi-bbm-gratis-di-spbu-seluruh-indonesia-pada-tanggal-29-30-februari-2021/,0,0.6,-0.8,-4
11/2/2021,video sriwijayaair emergency landing atau crash,https://turnbackhoax.id/2021/02/11/salah-video-sriwijayaair-emergency-landing-atau-crash/,0,0,-0.6,-3
11/2/2021,pulau sumba dijual,https://turnbackhoax.id/2021/02/11/salah-pulau-sumba-dijual/,0,0,0,0
10/2/2021,minum air hangat 4 kali sehari dapat menyembuhkan covid19,https://turnbackhoax.id/2021/02/10/salah-minum-air-hangat-4-kali-sehari-dapat-menyembuhkan-covid-19/,0,0.6,-0.8,-4
10/2/2021,uang redenominasi pecahan rp100 bergambar jokowi,https://turnbackhoax.id/2021/02/10/salah-uang-redenominasi-pecahan-rp100-bergambar-jokowi/,0,0,0,0
10/2/2021,ra karror menikahi dua perempuan sekaligus,https://turnbackhoax.id/2021/02/10/salah-ra-karror-menikahi-dua-perempuan-sekaligus/,0,0.2,0,1
10/2/2021,tangkapan layar artikel disebut tersingkir dari jabatannya sebagai waketum partai gerindra fadli zon saya akan angkat kaki dari indonesia,https://turnbackhoax.id/2021/02/10/salah-tangkapan-layar-artikel-disebut-tersingkir-dari-jabatannya-sebagai-waketum-partai-gerindra-fadli-zon-saya-akan-angkat-kaki-dari-indonesia/,0,0.8,-1,-5
10/2/2021,sampul koran tempo berjudul babakbelur di ronde kedua,https://turnbackhoax.id/2021/02/10/salah-sampul-koran-tempo-berjudul-babak-belur-di-ronde-kedua/,0,0.4,-1,-5
10/2/2021,video selamatkan jasad mereka sriwijayaairsj182,https://turnbackhoax.id/2021/02/10/salah-video-selamatkan-jasad-mereka-sriwijayaairsj182/,0,0,0,0
10/2/2021,foto istri tusuk suami usai lihat fotonya dengan wanita lain ternyata perempuan itu dirinya sendiri pas masih kurus,https://turnbackhoax.id/2021/02/10/salah-foto-istri-tusuk-suami-usai-lihat-fotonya-dengan-wanita-lain-ternyata-perempuan-itu-dirinya-sendiri-pas-masih-kurus/,0,0.8,-0.8,0
9/2/2021,video markas power rangers ada di indonesia,https://turnbackhoax.id/2021/02/09/salah-video-markas-power-rangers-ada-di-indonesia/,0,0.8,0,4
9/2/2021,setahun koma di rumah sakit begitu siuman pria ini syok orangorang tercinta meninggal karena covid,https://turnbackhoax.id/2021/02/09/salah-setahun-koma-di-rumah-sakit-begitu-siuman-pria-ini-syok-orang-orang-tercinta-meninggal-karena-covid/,0,1,-0.8,5
9/2/2021,video sriwijayaair detikdetik jatuh nya pesawat 182 kepulaunseribu pontianak,https://turnbackhoax.id/2021/02/09/salah-video-sriwijayaair-detikdetik-jatuh-nya-pesawat-182-kepulaunseribu-pontianak/,0,0,-0.6,-3
9/2/2021,sri sultan pertanyakan keaslian ijazah jokowi dari ugm,https://turnbackhoax.id/2021/02/09/salah-sri-sultan-pertanyakan-keaslian-ijazah-jokowi-dari-ugm/,0,0,-0.6,-3
9/2/2021,jokowi ternyata sudah pakai rp385 triliun dana haji jamaah tak diberitahu,https://turnbackhoax.id/2021/02/09/salah-jokowi-ternyata-sudah-pakai-rp-385-triliun-dana-haji-jamaah-tak-diberitahu/,0,0.6,0,3
8/2/2021,menyamar dengan baju nakes tentara cina berhasil masuk ke indonesia,https://turnbackhoax.id/2021/02/08/salah-menyamar-dengan-baju-nakes-tentara-cina-berhasil-masuk-ke-indonesia/,0,1,-0.6,5
8/2/2021,terseret korupsi dana formula e anies baswedan terancam penjara seumur hidup,https://turnbackhoax.id/2021/02/08/salah-terseret-korupsi-dana-formula-e-anies-baswedan-terancam-penjara-seumur-hidup/,0,0.6,-0.8,-4
8/2/2021,lowongan kerja terbaru pt pertamina tahun 2021,https://turnbackhoax.id/2021/02/08/salah-lowongan-kerja-terbaru-pt-pertamina-tahun-2021/,0,0.6,0,3
8/2/2021,warga prancis berbondong bondong masuk islam,https://turnbackhoax.id/2021/02/08/salah-warga-prancis-berbondong-bondong-masuk-islam/,0,0.2,-0.6,-3
8/2/2021,foto spesies hewan baru muncul di chernobyl,https://turnbackhoax.id/2021/02/08/salah-foto-spesies-hewan-baru-muncul-di-chernobyl/,0,0.6,0,3
8/2/2021,akun whatsapp wakil wali kota jambi tawarkan bantuan,https://turnbackhoax.id/2021/02/08/salah-akun-whatsapp-wakil-wali-kota-jambi-tawarkan-bantuan/,0,0.6,-0.2,3
8/2/2021,video banjir di tanah tinggi cameron highland malaysia,https://turnbackhoax.id/2021/02/08/salah-video-banjir-di-tanah-tinggi-cameron-highland-malaysia/,0,0.4,-0.8,-4
7/2/2021,akun facebook bupati sanggau paolus hadi,https://turnbackhoax.id/2021/02/07/salah-akun-facebook-bupati-sanggau-paolus-hadi/,0,0,0,0
7/2/2021,fenomena banjir darah di pekalongan,https://turnbackhoax.id/2021/02/07/salah-fenomena-banjir-darah-di-pekalongan/,0,0.8,-0.8,0
7/2/2021,beli pulsa kena pajak,https://turnbackhoax.id/2021/02/07/salah-beli-pulsa-kena-pajak/,0,0.2,-1,-5
7/2/2021,bantuan pulsa 200 ribu dan kuota 75 gb dari kominfo,https://turnbackhoax.id/2021/02/07/salah-bantuan-pulsa-200-ribu-dan-kuota-75-gb-dari-kominfo/,0,0.6,-1,-5
7/2/2021,jakarta tanggal 1215 februari lockdown,https://turnbackhoax.id/2021/02/07/salah-jakarta-tanggal-12-15-februari-lockdown/,0,0,-0.8,-4
7/2/2021,suara uang tunai di atm suara palsu yang dihasilkan speaker,https://turnbackhoax.id/2021/02/07/salah-suara-uang-tunai-di-atm-suara-palsu-yang-dihasilkan-speaker/,0,0.6,-0.8,-4
7/2/2021,setelah difucksin otak jadi lelet,https://turnbackhoax.id/2021/02/07/salah-setelah-difucksin-otak-jadi-lelet/,0,1,0,5
7/2/2021,akun whatsapp wali kota bogor bima arya sugiarto,https://turnbackhoax.id/2021/02/07/salah-akun-whatsapp-wali-kota-bogor-bima-arya-sugiarto/,0,0,-0.2,-1
7/2/2021,akun whatsapp sekretaris daerah kabupaten pandeglang h pery hasanudin sh mh,https://turnbackhoax.id/2021/02/07/salah-akun-whatsapp-sekretaris-daerah-kabupaten-pandeglang-h-pery-hasanudin-sh-mh/,0,0,0,0
7/2/2021,daftar harga tiket pesawat ke bandara di purbalingga,https://turnbackhoax.id/2021/02/07/salah-daftar-harga-tiket-pesawat-ke-bandara-di-purbalingga/,0,0.4,-0.6,-3
7/2/2021,gubernur anies baswedan bangun bandara jb soedirman di purbalingga,https://turnbackhoax.id/2021/02/07/salah-gubernur-anies-baswedan-bangun-bandara-jb-soedirman-di-purbalingga/,0,0,0,0
7/2/2021,imbauan penutupan pasar dan tempat wisata diy oleh sri sultan hb x,https://turnbackhoax.id/2021/02/07/salah-imbauan-penutupan-pasar-dan-tempat-wisata-diy-oleh-sri-sultan-hb-x/,0,0,-0.6,-3
7/2/2021,kapal tenggelam di selat bali pada 5 februari 2021,https://turnbackhoax.id/2021/02/07/salah-kapal-tenggelam-di-selat-bali-pada-5-februari-2021/,0,0,-0.8,-4
7/2/2021,anies jakarta macet tak betul juga kalau jam 2 pagi sepi,https://turnbackhoax.id/2021/02/07/salah-anies-jakarta-macet-tak-betul-juga-kalau-jam-2-pagi-sepi/,0,0.8,-0.8,0
7/2/2021,isran noor kantor yang buka akan kami rudal,https://turnbackhoax.id/2021/02/07/salah-isran-noor-kantor-yang-buka-akan-kami-rudal/,0,0.8,-0.6,4
7/2/2021,yahya waloni menuai balasan dari ucapannya yang menantang covid19 dan enggan menggunakan masker,https://turnbackhoax.id/2021/02/07/salah-yahya-waloni-menuai-balasan-dari-ucapannya-yang-menantang-covid-19-dan-enggan-menggunakan-masker/,0,0.2,-0.8,-4
7/2/2021,obat klorin dioksida temuan prof dr richard claproth dapat menyembuhkan covid19,https://turnbackhoax.id/2021/02/07/salah-obat-klorin-dioksida-temuan-prof-dr-richard-claproth-dapat-menyembuhkan-covid-19/,0,0.6,-0.2,3
6/2/2021,biaya pendidikan sistem kampus merdeka universitas negri yogyakarta,https://turnbackhoax.id/2021/02/06/salah-biaya-pendidikan-sistem-kampus-merdeka-universitas-negri-yogyakarta/,0,0,-0.8,-4
6/2/2021,video air rebusan belimbing wuluh dapat mencegah dan menyembuhkan covid19,https://turnbackhoax.id/2021/02/06/salah-video-air-rebusan-belimbing-wuluh-dapat-mencegah-dan-menyembuhkan-covid-19/,0,0.6,-0.8,-4
6/2/2021,penjualan genose c19 seharga 75 juta di facebook,https://turnbackhoax.id/2021/02/06/salah-penjualan-genose-c19-seharga-75-juta-di-facebook/,0,0.8,0,4
6/2/2021,foto aung san suu kyi berhadapan dengan pasukan militer,https://turnbackhoax.id/2021/02/06/salah-foto-aung-san-suu-kyi-berhadapan-dengan-pasukan-militer/,0,0.6,-1,-5
6/2/2021,psbb jawa bali di perpanjang sampai 28 maret 2021,https://turnbackhoax.id/2021/02/06/salah-psbb-jawa-bali-di-perpanjang-sampai-28-maret-2021/,0,0.4,0,2
5/2/2021,tuduhan rekayasa video aerobik bang jago di myanmar,https://turnbackhoax.id/2021/02/05/salah-tuduhan-rekayasa-video-aerobik-bang-jago-di-myanmar/,0,0.4,-0.8,-4
5/2/2021,video dua orang psikopat memaksa seorang pria memakan sup berisi daging dan usus istrinya sendiri dari deep web,https://turnbackhoax.id/2021/02/05/salah-video-dua-orang-psikopat-memaksa-seorang-pria-memakan-sup-berisi-daging-dan-usus-istrinya-sendiri-dari-deep-web/,0,0.2,-0.8,-4
5/2/2021,foto satelit retakan bawah laut akibat gempa sulbar,https://turnbackhoax.id/2021/02/05/salah-foto-satelit-retakan-bawah-laut-akibat-gempa-sulbar/,0,0.6,-0.2,3
5/2/2021,semua fraksi sepakat copot anies,https://turnbackhoax.id/2021/02/05/salah-semua-fraksi-sepakat-copot-anies/,0,0.6,-0.6,0
5/2/2021,ramuan penangkal covid19 oleh kemenkes,https://turnbackhoax.id/2021/02/05/salah-ramuan-penangkal-covid-19-oleh-kemenkes/,0,0,0,0
5/2/2021,presenter tv one diberi sensor berupa hijab untuk menutup aurat,https://turnbackhoax.id/2021/02/05/salah-presenter-tv-one-diberi-sensor-berupa-hijab-untuk-menutup-aurat/,0,0,-0.8,-4
5/2/2021,sinyal sos berarti save our soul oleh korban sriwijaya air sj182 di pulau laki,https://turnbackhoax.id/2021/02/05/salah-sinyal-sos-berarti-save-our-soul-oleh-korban-sriwijaya-air-sj-182-di-pulau-laki/,0,0.6,-0.6,0
5/2/2021,biaya tilang terbaru di indonesia kapolri baru mantap,https://turnbackhoax.id/2021/02/05/salah-biaya-tilang-terbaru-di-indonesia-kapolri-baru-mantap/,0,0.8,-0.4,4
4/2/2021,foto contoh anak raja salman arab yg kuliah di amerika,https://turnbackhoax.id/2021/02/04/salah-foto-contoh-anak-raja-salman-arab-yg-kuliah-di-amerika/,0,0.6,-0.6,0
4/2/2021,erdogan builds 70000 elite settlements,https://turnbackhoax.id/2021/02/04/false-erdogan-builds-70000-elite-settlements/,0,0.2,0,1
4/2/2021,75 tahun indonesia merdeka baru di zaman jokowi lah sumatera mempunyai jalan tol,https://turnbackhoax.id/2021/02/04/salah-75-tahun-indonesia-merdeka-baru-di-zaman-jokowi-lah-sumatera-mempunyai-jalan-tol/,0,0.6,0,3
4/2/2021,video mkd dpr resmi copot fadli zon,https://turnbackhoax.id/2021/02/04/salah-video-mkd-dpr-resmi-copot-fadli-zon/,0,0.8,0,4
4/2/2021,jokowi minta risma gantikan anies,https://turnbackhoax.id/2021/02/04/salah-jokowi-minta-risma-gantikan-anies/,0,0.2,0,1
3/2/2021,menteri kesehatan thailand menangis saat disuntik vaksin covid19,https://turnbackhoax.id/2021/02/03/salah-menteri-kesehatan-thailand-menangis-saat-mendapat-vaksin-covid-19/,0,0,-0.6,-3
3/2/2021,bantuan covid19 untuk pemilik sim a dan c oleh asuransi jasa raharja,https://turnbackhoax.id/2021/02/03/salah-bantuan-covid-19-untuk-pemilik-sim-a-dan-c-oleh-asuransi-jasa-raharja/,0,0.6,0,3
3/2/2021,taktik baru scammer melalui status whatsapp,https://turnbackhoax.id/2021/02/03/salah-taktik-baru-scammer-melalui-status-whatsapp/,0,0.2,0,1
3/2/2021,video berita terbaru hari ini ribuan masyarakat papua mengamuk soal rasisme natalius pigai viral news,https://turnbackhoax.id/2021/02/03/salah-video-berita-terbaru-hari-ini-ribuan-masyarakat-papua-mengamuk-soal-rasisme-natalius-pigai-viral-news/,0,0.6,-1,-5
3/2/2021,whatsapp dikenai biaya setelah diakuisisi oleh facebook,https://turnbackhoax.id/2021/02/03/salah-whatsapp-dikenai-biaya-setelah-diakuisisi-oleh-facebook/,0,0,-0.4,-2
3/2/2021,anies pastikan tolak utang luar negeri jika pimpinan ri,https://turnbackhoax.id/2021/02/03/salah-anies-pastikan-tolak-utang-luar-negeri-jika-pimpinan-ri/,0,0.4,-1,-5
3/2/2021,satu2nya negara yg tidak ada covid19nya tanzania mereka gak pernah adakan rapid test n pcr kepada penduduknya,https://turnbackhoax.id/2021/02/03/salah-satu2nya-negara-yg-tidak-ada-covid19-nya-tanzania-mereka-gak-pernah-adakan-rapid-test-n-pcr-kepada-penduduknya/,0,0,-0.8,-4
3/2/2021,erdogan bangun 70000 pemukiman elit,https://turnbackhoax.id/2021/02/03/salah-erdogan-bangun-70-000-pemukiman-elit/,0,0,0,0
2/2/2021,video detik detik kecelakaan motor dan kereta api pada 28 januari 2021 di sukoharjo,https://turnbackhoax.id/2021/02/02/salah-video-detik-detik-kecelakaan-motor-dan-kereta-api-pada-28-januari-2021-di-sukoharjo/,0,0,-0.8,-4
2/2/2021,surat laporan kasus korupsi anies baswedan yang dihilangkan kpk ri ditemukan,https://turnbackhoax.id/2021/02/02/salah-surat-laporan-kasus-korupsi-anies-baswedan-yang-dihilangkan-kpk-ri-ditemukan/,0,0,-0.8,-4
2/2/2021,pesan berantai paradox vaksin,https://turnbackhoax.id/2021/02/02/salah-pesan-berantai-paradox-vaksin/,0,1,0,5
2/2/2021,test ge nose c19 mudah n murah rp 15 rb 10 detik akurasi 999 gak hrs swab gak hrs diambil darah,https://turnbackhoax.id/2021/02/02/salah-test-ge-nose-c19-mudah-n-murah-rp-15-rb-10-detik-akurasi-999-gak-hrs-swab-gak-hrs-diambil-darah/,0,0.8,0,4
2/2/2021,anies raih piala lomba mewarnai,https://turnbackhoax.id/2021/02/02/salah-anies-raih-piala-lomba-mewarnai/,0,0.8,0,4
1/2/2021,video anda harus tahu kebenaran ada jarum suntikspuit palsu dipersiapkan untuk para pemimpin dunia,https://turnbackhoax.id/2021/02/01/salah-video-anda-harus-tahu-kebenaran-ada-jarum-suntik-spuit-palsu-dipersiapkan-untuk-para-pemimpin-dunia/,0,0.8,-1,-5
1/2/2021,video cawapres usa kamala harris disuntik vasin disiarkan live di tv sadarlah kebohongan sedang di lancarkan,https://turnbackhoax.id/2021/02/01/salah-video-cawapres-usa-kamala-harris-disuntik-vasin-disiarkan-live-di-tv-sadarlah-kebohongan-sedang-di-lancarkan/,0,0.6,0,3
1/2/2021,video viralkan ini kelakuan perempuan laknat thd pembatu,https://turnbackhoax.id/2021/02/01/salah-video-viralkan-ini-kelakuan-perempuan-laknat-thd-pembatu/,0,0,-0.6,-3
1/2/2021,sms berhadiah cek rp35000000 dari bri,https://turnbackhoax.id/2021/02/01/salah-sms-berhadiah-cek-rp35-000-000-dari-bri/,0,0,-1,-5
1/2/2021,pramugari pesawat sj182 menangis karena firasat sebelum pesawat jatuh,https://turnbackhoax.id/2021/02/01/salah-pramugari-pesawat-sj182-menangis-karena-firasat-sebelum-pesawat-jatuh/,0,0,-0.8,-4
31/01/2021,dua kekasih tidak lepas berpelukan setelah berhubungan intim di jalan,https://turnbackhoax.id/2021/01/31/salah-dua-kekasih-tidak-lepas-berpelukan-setelah-berhubungan-intim-di-jalan/,0,1,-0.6,5
31/01/2021,anak 10 bulan ikut ditahan akibat sang ibu ketahuan mencuri,https://turnbackhoax.id/2021/01/31/salah-anak-10-bulan-ikut-ditahan-akibat-sang-ibu-ketahuan-mencuri/,0,0.8,-1,-5
31/01/2021,gereja haramkan vaksin kok mui halalkan vaksin,https://turnbackhoax.id/2021/01/31/salah-gereja-haramkan-vaksin-kok-mui-halalkan-vaksin/,0,0,-0.4,-2
31/01/2021,lantunan bacaan alquran seorang anak papua,https://turnbackhoax.id/2021/01/31/salah-lantunan-bacaan-al-quran-seorang-anak-papua/,0,0,-0.6,-3
31/01/2021,hancur sudah jokowi menjual indonesia,https://turnbackhoax.id/2021/01/31/salah-hancur-sudah-jokowi-menjual-indonesia/,0,0.6,-0.8,-4
31/01/2021,sms berhadiah 100 juta dari telkomsel,https://turnbackhoax.id/2021/01/31/salah-sms-berhadiah-100-juta-dari-telkomsel/,0,0.8,-0.6,4
31/01/2021,akun facebook gubernur kalimantan timur isran noor,https://turnbackhoax.id/2021/01/31/salah-akun-facebook-gubernur-kalimantan-timur-isran-noor/,0,0,0,0
30/01/2021,bayi katak,https://turnbackhoax.id/2021/01/30/salah-bayi-katak/,0,0,-0.6,-3
29/01/2021,gubernur anies baswedan mengecat rumah warga untuk antisipasi banjir,https://turnbackhoax.id/2021/01/29/salah-gubernur-anies-baswedan-mengecat-rumah-warga-untuk-antisipasi-banjir/,0,0.8,-0.8,0
29/01/2021,bank indonesia cetak uang 300 triliyun,https://turnbackhoax.id/2021/01/29/salah-bank-indonesia-cetak-uang-300-triliyun/,0,0,0,0
