seraya,4
jebakan,3
menjelang,4
wisma,4
lambuk,4
bersumber,4
bersimpuh,4
kits,4
sambatan,3
penali,5
konsultasi,3
bakh,3
ordo,4
cekel,3
orde,3
penumpil,4
direktur,4
berjiwa,5
praktis,3
santiran,3
berpakaian,3
denda,3
melongo,3
akil,4
bos,3
eka,4
lakeri,3
sebandung,3
transparan,3
gubris,3
berjaya,4
prei,3
pere,3
tersendat,5
peri,5
ulama,4
aya,4
bungkusan,3
memintasi,3
mikroanalisis,4
berupaya,3
mengikuti,3
mengumpulkan,5
nirmala,3
gampang,3
ganduh,3
bersama,3
berembuk,4
terima kasih,3
kamil,4
kanjang,3
perdeo,4
berbenak,4
menjelajahi,5
berakal,4
perincian,3
taruh,4
mau,5
drastis,3
arketipe,3
suci,5
berada,3
daya gabung,3
menghirukkan,4
vitalitas,3
memanjang,5
perlup,3
primbon,4
penjelasan,5
hamparan,5
meributkan,3
mustajab,3
cuti,3
kontemporer,4
mengasihani,3
purusa,4
putusan,3
kodrat,4
beralas,4
karimah,3
misbah,4
menggirangkan melegakan,3
nuftah,3
inventivitas,3
menentu,3
cerapan,3
prima,3
makanan,3
cuma-cuma,4
intelektual,3
zaim,3
preferensi,4
menghimpunkan,3
gombroh,3
kecepatan,4
pangus,3
permanen,3
benang raja,4
prodeo,3
punya nama,4
menenangkan,3
eja,4
sawala,3
biang keladi,3
melipur,3
terlibat,4
terbukti,4
ajal,3
prediksi,4
melampas,5
sempena hati,3
taksiran,3
bolehan,3
pengetahuan,3
kajian,3
tiris,5
gusti,4
recok,3
bianglala,3
menating,4
bersenandung,3
kebisaan,5
berprakarsa,5
berlibat,4
gembur,3
kelilipan,3
kebesaran,4
semarak,3
penggede,3
berhasrat,3
peninggalan,4
berpatroli,3
timbalan,3
membaca,5
penanti,4
terus-menerus,3
pendataan,3
simetris,3
beber,4
membenarkan,3
protektor,4
berpatokan,5
naik pelaminan,3
lugu,4
ventura,5
berbentuk,4
pegah,3
sero,4
polemik,4
beraras,3
mengeluarkan darah,3
widita,3
tuntun,4
bersender,3
mematuhi,4
beraturan,4
hukum,4
mencari akal,3
batas (waktu),4
fertil,3
besar-besaran,4
kusa,3
bineka,3
wantah,3
menganut,3
ideal,3
meminda,3
anakan,3
tinggalan,3
samun,3
mustaid,4
solah,4
puadai,4
bercita rasa,4
artian,4
mullah,4
kesal,3
aneka,4
ganjar,3
adakala,3
kemantapan,3
pendidik,4
dispensasi,3
penangkalan,3
menganggar,5
sublim,4
tekanan mental,3
mengganjari,4
prominen,4
disiplin,5
kosen,4
peleburan,4
terjadi,5
bilhak,4
pestaka,3
kincung,3
perut,4
cumil,4
bekal,4
mengecamkan,5
bersendel,4
traktat,3
terjemahan,3
pejatian,4
infinit,4
menyanyi,3
mengambil contoh,4
mekar,4
klien,4
sosial,4
kempuh,3
rupa,3
radu,5
mengalem,3
setujuan,3
sembuh,4
uluran,4
garda,4
kincang,4
susuk,4
berkedudukan,3
pergeseran,3
ganti,4
cenangkas,4
membingkas,3
ungkap,4
pelesapan,3
ingatan,4
pop,3
merahimi,4
pola,4
mengherankan,3
anak didik,3
dekorasi,3
berstatus,3
pertumpahan,3
eneng,4
berpengalaman,3
menempuh (hidup),5
comel,4
celengan,3
pekerjaan,3
hutan,4
berpacangan,3
mukibat,4
hilir,3
keampuhan,3
kelapangan,3
melintas (rimba),3
tanda jasa,4
sami,3
pas,4
licin,3
mempunyai,3
manila,4
bayangan,3
bersinar,3
atraktif,3
riil,3
kreativitas,3
mengetuk,3
naik pelamin,3
rekognisi,4
genit,3
mengatakan,3
mewarnai,4
kegirangan keceriaan,3
berpamor,3
termulia,3
khalas,4
kaget,3
asoi,3
sportif,3
menolong,3
terjadinya,3
guntang-guntang,4
damar,4
momentum,3
segar,3
memburu,3
titip api,5
dodor,3
klasik,4
purna,4
harga diri,3
menerima,3
kemufakatan,4
ketajaman,3
menggegerkan,4
mengecilkan,5
penghimpunan,4
mengalami,3
mengumaikan,4
serapah,4
federasi,4
lunak,4
sudah,3
debuk,3
pemajangan,3
ilusi,4
penyerobotan,3
rekan,3
fatanah,4
kaki tangan,4
kelih,3
gerakan,3
akuan,3
pelayanan,4
tersem-bunyi,3
jelang,3
rumput,4
pinggul,4
simpleks,4
nuri,4
pembiasaan,4
terutama,3
spesialisasi,4
kalis,3
kemaslahatan,3
seremeh,4
seemak,3
julat,4
penggalian,3
pokok,3
catu,3
nyana,3
cebak,3
bertumpuk,4
sebetulnya,5
pendaftaran,3
kesemarakan,4
berteduh,4
fadil,5
punia,4
berkecambah,3
tenaga,3
tutuk,4
tangsel,3
yg dipertuan,4
dambaan,3
monopoli,3
interpretasi,3
sambung tangan,3
ab,3
pantat,4
wiladah,4
mencontohkan,5
Sri paduka,4
umat,4
penderma,4
pengenalan,3
labiovelar,4
penggabungan,4
langsung,4
kroni,3
sregep,4
sangka,4
menderaikan,3
majenun,3
cermin,5
gol,3
rampuh,4
kampanye,3
berputra,3
berseni,3
drama ria,4
mendeteksi,4
tedas,3
berahi,4
tepa salira,4
pengumpulan,3
mengira-ngira,4
pengurus,3
adab,3
probabilitas,3
vila,3
degap,3
mufaham,4
penandasan,4
komplemen,4
terkemuka,3
pelayan,3
mahabah,5
kegagahan,3
sekali-kali,3
menembusi,4
efisien,4
radikalis,4
bergigi,4
uluran tangan,4
melicinkan,3
mengadunkan,4
suasana,4
merecoki,4
sani,3
cempiang,3
kujarat,3
zakelek,4
margrit,3
afdal,3
foto,3
termasyhur,3
mengimbuhkan,4
tukar cincin,3
betapa,4
menambah,5
abu,4
bersemayam,3
panas kuku,3
distingtif,4
pencegahan,4
idaman,3
mengacau,3
jaswadi,3
muara,4
berbahagia,3
samad,3
asa,5
suplemen,3
mendusin,4
mewisuda,3
mencengangkan,3
plong,4
kehormatan,3
sesungguhnya,3
penyerasian,4
pemuaian,3
pelatih,5
berkenaan,3
perkumpulan,4
isi perut,3
tahan lasak,3
pemilik,3
bergolongan,4
bertransaksi,4
berkecukupan,3
heran,3
sangkut-paut,4
permukiman,4
kejadian,3
mendapat,3
grahita,4
memusingkan,3
memprediksi,3
bercahaya,3
menyepelekan,3
berkategori,4
wawancara,4
penahan,3
memolakan,4
menganggap,4
melendeh,5
pengasuh,3
memendam,3
prabu,4
bapanda,4
rotan,4
kudus,3
berderajat,3
indah ambang,3
gombrong,4
menebak,3
tanganan,4
ya,5
rani,3
dendam berahi,3
gombrang,3
kaci,3
lembuk,3
gagah,3
penolong,3
antusiasme,5
amanah,4
energi,3
isbat,3
menongkat,3
cublik,5
menggemburkan melambuk,4
anggapan,3
bersauh,5
nyamleng,5
bersaur,4
tersengal-sengal,4
menumbuk,3
pegawai,4
penunggu,3
memalu,3
tajam pikiran,3
garing,3
bersitegang,3
intrik,4
manggala,3
permadani,5
paparan,4
kekekalan,3
kredibel,3
guar,4
gerak hati,4
kipu,3
bumbu,3
kemunculan,4
keriaan,4
sains,5
nian,3
kasatmata,4
jamik,4
keseimbangan,4
lebai,4
terbatas,3
definisi,4
komplot,5
afirmasi,5
jamhur,4
gres,3
gerha,4
mengalirkan darah,4
dana,3
tabung bambu,3
tahu aturan,3
menerka,3
kerukunan,4
kasual,3
teja,3
bersayap,4
donor,3
(warna) dadu,3
akomodasi,4
tebak,3
cegar,4
amat,3
terbayang-bayang,3
bertambatan,3
menjalani,3
keenakan,3
asuh,3
melewati,3
jawara,3
rakitan,3
suara halus,3
rawa,4
pengukur,4
mempercantik,3
dalang,3
mengangkat-angkat,3
bentukan,4
langgeng,3
deduksi,5
bestari,3
ringan tulang,3
prasarana,4
menyandar,3
wasiat,3
bisnis,4
langkah,3
tongkeng,4
menguntir,4
masakan,4
keputusan,3
menyapih,3
bayang-bayang,5
bercokol,3
sinkronisasi,3
menjelajah,4
mencari jalan,3
meremas-remas,3
terala,3
memunculkan,4
bermacam-macam,3
upa-,4
bulang,4
kemurahan,3
prayojana,4
berduit,3
biadab,3
tajam,4
limbukan,3
individual,4
suguhan,3
terkadang,3
debat,4
kedalaman,4
linuhung,3
berseri,4
korek,3
infak,3
maskapai,4
mengarahkan,3
ovum,3
ugal-ugalan,3
keurusan,3
centil,4
paradigma,3
tempoh,4
lentera,3
berpilin,3
kandis,4
selamatan,3
andal,3
biduanda,3
getas,4
desakan,4
pelupuk mata,3
bertaruk,3
konsensus,5
meluncurkan,4
anteng,3
ulasan,3
anak Adam,4
integrasi,4
pendekar,3
keperluan,3
dikte,3
lapang,3
berilmu,3
spesifikasi,3
melantunkan,3
meruncing,3
dakaik,4
desain,3
bertunas,3
ceri,4
berkaitan,3
ria,5
pertolongan,5
simpatisan,3
liputan,3
singkap,3
sembir,3
mendandankan,3
ihsan,3
penegasan,3
bersangga,3
peresapan,3
selesa,3
struktur,5
terpuji,5
ricuh,4
ajudan,4
wagu,4
mengononkan,3
perbaikan,3
tabah,3
gemi,3
tenaga kerja,4
pendahuluan,3
menghebohkan,3
ranum,4
lembek,4
kejuruan,4
lektur,3
berbetulan,4
sukar,4
pilihan,3
semu,3
rezeki,5
baca,4
trendi,3
kegunaan,3
imaji,4
bahaduri,3
semringah,4
wirid,4
cokol,3
energik,4
pemantapan,3
makruf,3
melisankan,4
teraso,4
intensi,4
gutuk,4
terkadang-kadang,3
gambir,4
bermakna,3
makbul,4
jelak,4
menyampaikan,4
menyebut,3
mementingkan,3
tokcer,4
serbaserbi,5
bikinan,5
kepiawaian,4
penentuan,3
nasabah,4
segeh,3
mengganjar,5
terka,4
linu,3
mahfum,3
teguran,3
kemas,4
tercapai,3
lini,3
atom,4
faal,3
berjenis-jenis,4
mustakim,3
jumpa muka,4
malim,4
kelimpahan,4
mendengungkan,3
genial,3
alangkah,3
spontan,3
tolakan,3
berkuasa,3
tercermin,4
keurus,3
selera,4
jigrah,4
bonyok,4
kismat,4
tangkul,3
kreasi,3
terbuka mata,3
pengandaian,3
kapasitas,4
berkait,3
ciptaan,3
hakimah,3
akhlak,4
menuntun,4
lapangan,3
mengipasi,4
neces,4
doktrin,4
efektif,3
gani,4
hulubalang,3
arif,3
buyung,3
lingkungan,4
keluaran,4
meragam,5
pembimbing,3
kisas,4
menyerupai,3
bumbung,4
nomine,5
bujang,4
memahami,3
khuluk,5
konklusi,4
suapan,3
berperingkat,3
panglima,4
tenggang rasa,4
berjunjungan,3
legawa,3
mengeja,4
sambungan tangan,4
jalan tengah,5
natur,3
ajojing,3
berwibawa,4
mengucapkan,3
tunggak,4
berdagang,3
pukal,3
bersaji,4
orientasi,5
daulat,4
ilmu,4
kontan,3
sing,4
berlanglang,3
berlagu,3
merger,3
alih generasi,3
permulaan,3
kemegahan,4
pesam,4
kucur,5
caplok,3
gangsar,3
zakiah,3
dakwa,4
kelajuan,4
kompetensi,3
adiluhung,4
konseptual,4
sentosa,4
bakti,3
sebukan,3
meraun,3
merencanakan,4
musara,3
sandaran,3
meriwayatkan,4
gempa bumi,3
bertenggang,4
jajak,4
mencerna,3
testimoni,4
kedoyanan,3
salat,3
bareng,5
berotak tajam,3
berlarasan,4
pencatatan,4
melontarkan,4
manusia,3
terpegah,3
panil,3
berpedoman,3
kiat,4
kias,4
berpunya,3
giliran,3
administrator,3
makna,4
embel-embel,3
kedai susu,3
kenyang,3
heban,3
daya pikir,4
mutakhir,4
interes,3
melintangi,3
buaian,3
ketenteraman,4
organisasi,3
imitasi,4
bertelinga merah,3
mengentengkan,4
mengutarakan,5
iktifak,3
puja,4
menyanjung,4
emong,3
superior,4
takar,5
muktabar,4
babaran,3
presiden,3
pemair,4
berakibat,4
gudi,3
prakiraan,3
terbaru,3
meniru,3
gempa,3
berkekuatan,3
jangka,3
bahadur,3
bayangkara,3
lajnah,4
pakat,3
simpanan,4
meronda,3
persembahan,4
santunan,3
mengecat,4
terkilan,3
eksemplar,4
perserupaan,4
artifisial,3
unda,3
model,3
vak,3
eco,4
pembaruan,4
teoretis,4
reaksioner,3
santun,3
ornamen,4
belagu,3
pengalasan,4
menelusuri,5
kenamaan,3
berpegang,3
pertemuan,4
adika,3
kadang-kadang,4
final,4
mengumumkan,5
insinye,4
terbayang,5
tata tertib,5
terjajah,4
bertenaga,4
ruji,3
ketertiban,3
terurus,3
pinisepuh,4
bukan main,3
lembik,3
seloroh,3
dobrak,3
bidasan,5
tertib,3
batasan,3
menimba,4
idam,3
tabe,3
lila,4
sering,3
terbit selera,4
meloloskan,4
dadak,3
jenang,4
serbasama,3
paduka Tuan,4
kemudi,4
absurd,3
labuhan,3
transaksi,3
gobek,4
ikutan,3
terbayan,4
saruk,3
varia,4
itifak,4
ketibaan,4
merawikan,3
berpaut,3
tiruan,3
sebab,4
membimbit,3
sput,4
merakit,4
bertanduk,3
anjung,3
membubuhkan,5
jasa,3
jidur,3
berpelajaran,3
penerang,4
menyanyikan,5
perantaraan,5
prasetia,3
teratas,4
berseluk,3
simpuh,4
belok,5
mengambil ibarat,3
hiruk-pikuk,3
memartil,3
pukauan,3
konsolidasi,4
kelar,3
kes,4
mengoles,4
berkandung,4
berimbas,4
memang,5
luluh,4
konstruktif,4
rama,3
girik,4
elektromotif,3
mencemaskan,4
berkepercayaan,3
panitia,4
bertepat guna,3
melahirkan,4
perusahaan,3
afair,3
budiman,3
gemirang,3
mustahil,4
sesambat,4
enteng,3
mengimbasi,3
tiang pancang,4
tersohor,3
porsi,4
ambilan,3
dengar pendapat,5
tajali,3
anggar,4
perembukan,4
jiawang,3
bedah,3
memerikan,3
maut,4
objektif,3
berlevel,4
agam,3
mapan,4
memuai,3
hasil,3
muhibah,4
sepada,3
bantalan,4
menggambari,4
cedok,3
daya cipta,4
benak kepala,4
pemuja,3
mandraguna,3
ukur,4
sadu,3
prigel,3
perkolasi,5
jarak,4
menceritakan,3
muwafakat,3
tambahan,4
inventif,3
bersulur,3
abah,3
berkinte,3
kedodoran,4
berpola,4
kelelawar,3
kicu,3
hantu,3
mengakap,4
berbusana,3
otak,4
pengertian,5
ada,4
tabah hati,3
eksplorasi,4
ingat-ingat,4
realistis,3
girik-girik,3
masa kini,4
mendaifkan,3
utas,3
bersesuaian,4
bertuntun,3
candu,5
terkapah-kapah,4
pagon,3
kuala,3
pelarasan,3
aktual,4
serta-merta,4
pengapit,3
terbelenggu,5
bajik,4
derajat,4
petes,3
ganjil,4
berkeras hati,3
kepesatan,3
gerak-gerik,3
esa,3
renovasi,3
cendera mata,3
tikar,3
usai,3
kanjeng sultan,4
ribut,3
budak,4
berpulas,4
konformitas,3
membingkis,5
darah,4
merah,4
asri,3
takzim,4
potensi,3
proyeksi,4
persekongkolan,4
stamina,4
maksud,4
idiosinkratis,3
mujarab,4
keahlian,4
tamat,3
berdisiplin,4
memaklumi,3
pangkat,3
semak-semak,3
pusat,5
seia,4
lepek,3
dedengkot,4
mengiler,3
konco,3
bergengsi,3
perbentrokan,3
bijih,4
campur,4
berkeinginan,3
paheman,3
terikat,3
rias,3
cindur mata,3
lapisan,3
paramarta,5
riah,3
watak,4
tokok,3
melantik,3
yamtuan,3
gapah,4
religiositas,4
melarikan,3
vakansi,5
asrama,4
orisinal,4
putus tali gantung,3
gobar hati,4
tersentuh (perasaan),4
isak,3
larat hati,3
nelangsa,5
remuk redam,5
salah benang,3
lara,4
mencederai,3
mengkhianat,4
mencelakai,3
ngga,4
lever,4
kasian,4
gamau,3
kalau,3
maunya,4
seandainya,3
gatau,3
apaan,4
ngakak,4
atuh,3
sekali,4
malem,3
mencekau,4
rompok,4
soalnya,3
griya,4
gubuk,3
putus jiwa,3
berlalu dr dunia,3
putus nyawa,3
menarik napas penghabisan,3
membuang nyawa,3
hilang hayat,4
putus napas,3
kojor,4
berputih tulang,4
buntu,4
berkalang tanah,5
koit,3
putus usia,5
buntet,3
tamat riwayatnya,3
menamatkan riwayatnya,4
hilang nyawa,3
males,4
pagina,4
cetusan,3
katanya,4
kronologi,3
jalan buntu,3
purwa,4
lanjut umur,3
bangkot,4
lanjut usia,3
lepra,3
berumur,3
purba,5
gacoan,4
tambatan hati,5
malam,3
didih,3
ngantuk,4
rampang,5
kecil hati,4
tersirap hatinya,3
mencak-mencak,3
gaada,3
penangkis,5
menyibuk,4
gara,4
dikit,3
ilang,5
kepeng,3
bodo,3
air,3
suri,4
ihh,3
menenes,3
beliin,3
maafin,5
menggalakkan memanas-manasi,3
ngambek,3
tidak masuk akal,4
gangguan jiwa,3
gelo,4
gila-gila,5
berubah akal,3
terlalu,3
sakit jiwa,3
gendeng,4
berubah ingatan,3
sakit ingatan,4
sesat akal,3
emg,3
cerita khayal,4
typo,4
isapan jempol,3
bales,3
selisih,3
ekstasi,3
laper,4
membandel,3
kiranya,4
kopong,4
nyari,3
sorry,3
bastar,3
kayaknya,4
sampai rasa,3
mentolo,4
sampai hati,4
tren,3
imbas,4
aliran udara,3
melesit,4
kemungkinan,3
menggusari,4
mencurat,3
topan,3
tembis,3
mendamprat,3
suak,3
bongsor,3
bias,4
rajaman,5
rantus,4
nanya,3
melelah,3
bosen,4
maksudnya,4
bersusah hati,4
receh,3
bermuram durja,4
pls,4
berlara-lara,3
opp,3
bersungkawa,4
bersusah,3
tt,3
menepis,3
dekap,3
gausah,3
sengsara,4
begini,4
mengadang,3
suruh,4
dogma,3
lapar,4
keseser,3
luput,3
jaman,4
tumpas,5
keok,3
tercecer,4
gelibat,5
berdesir,3
tersuntuk,3
block,3
pening,3
apanya,4
jenguk,4
akunya,4
runyam,3
luyu,4
elusif,3
memihak,3
boong,3
kesian,4
sayu,4
cenderung,3
selit-belit,5
miss,4
napa,3
kesel,3
closed,3
maap,3
maafkan,5
ndak,3
rantaian,4
mesti,3
diserang,3
wajib,3
ketagihan,3
bogem mentah,4
nanti,3
halah,5
alay,3
gergaji,3
kemasukan,4
berbayar,4
tukang,4
memotong,5
beri (uang),3
kesusupan,3
pakar,3
kawaei,3
kebabaran,4
terperenyak,3
pailit,3
tersingkir,4
menetes,3
tercebur,3
membiak,3
nyesel,4
biasin,3
perusuhan,3
kedapatan,4
tertangkap tangan,3
terpelanting,3
melubangi,4
tepergok,3
kayanya,3
tertangkap basah,3
membabar,3
terjerembab,5
terbuang,4
berhenti (tugas),3
gogrok,3
jelabak,3
cape,3
unjuk,4
menyongsong,3
kesebalikan,3
sekutu,3
kekang,5
mengelukan,4
berasa,4
temenan,3
ekstrem,3
kebaca,4
asak,5
berjejal,4
begah,4
telak,4
telik,3
entah-berentah,3
please,4
tae,4
si dia,3
gaboleh,3
denger,3
disuruh,3
entah,3
kial,4
nemu,3
bot,4
sepihak,3
wacana,4
subang,3
giwang,4
mengogah,5
bulan,4
polos,4
sia,4
maneh,4
tindas,4
pilih,3
pilih-pilih,4
bete,4
payudara,3
man,3
tetek,4
keonaran,4
buah dada,4
biarin,3
kegemparan,4
dempet,4
sebel,5
ucap,4
bergadang,4
dukacarita,4
apasih,4
bertindik,3
drama duka,3
oma,3
menugaskan,4
borak,3
kepedihan,3
pulak,4
menyunduk,4
buyut,3
kecek,3
kesialan,4
daya muat,3
kegeruhan,4
iyain,5
dikatain,3
pokoknya,3
daya tampung,3
daya serap,3
kenahasan,3
bahala,3
gerhana,4
sedi,4
bersengaja,4
segitu,5
php,3
fk,5
tendas,3
dikira,4
gabut,3
hiatus,3
membiarkan,4
gasuka,3
lepaskan,4
rasa,3
huhuhu,3
kosong,3
rasa hati,3
mendiamkan,4
cabe,5
kuota,3
lengang,3
tengkulak,3
campakkan,4
syur,3
sepi,3
naon,-2
mematung,-2
keluarkan,-1
leave,-5
mentang,-3
tobat,-3
mentang-mentang,-5
menahankan,-1
resistan,-5
maapin,-5
berat tangan,-4
berat hati,-4
lembam,-4
macem,-5
realitas,-2
alpa,-2
yauda,-3
gigit,-4
ihhh,-1
sorang,-1
berat pinggul,-1
merasa,-1
milih,-4
kerubut,-2
penyebab,-1
kempes,-1
bye,-1
ketauan,-2
uar-uar,-5
wara-wara,-2
istirahat,-1
gajadi,-1
dirimu,-2
ati,-5
ngerasa,-5
jelus,-5
dajal,-5
mbeling,-5
ngeselin,-4
ngatain,-4
junjungan,-3
lari-lari,-2
panas hati,-3
jail,-2
lemot,-5
bukannya,-3
kebiri,-2
manah,-3
mabok,-3
dipanggil,-5
mager,-4
item,-2
rip,-1
membandungi,-1
haih,-1
tuhkan,-4
memperduakan,-2
gubrisan,-3
pengindahan,-4
ribet,-3
master,-5
tertanggung,-2
diapain,-3
tangan panas,-2
merugi,-2
meninggal,-1
ngerjain,-4
puntung,-4
njir,-2
dipaksa,-2
pembaiatan,-4
kontradiksi,-2
apalah,-5
ditinggal,-3
temenin,-3
khilaf,-2
nihh,-4
mewajibkan,-4
lagian,-5
negasi,-2
meh,-5
kota,-1
memperkeruh,-1
mencolong,-5
kekusutan,-2
rudapaksa,-1
keruwetan,-3
sedihnya,-3
teledor,-5
kot,-4
sepertinya,-4
kagak,-2
matanya,-4
pucat,-2
bah,-5
impas,-3
menakjubi,-4
bandang,-2
rasisme,-3
gapernah,-5
penasaran,-4
beton,-2
menunggui,-4
cadas,-1
hih,-2
menutup,-2
kurban,-3
sikit,-3
bongkah,-4
bodoamat,-3
dengkik,-3
takda,-5
obat,-1
tetua,-5
error,-4
jir,-3
impoten,-2
kiri,-4
babi,-2
habitat,-5
penyudah,-3
gebetan,-2
jutek,-2
ora,-2
gatel,-2
mencuru,-4
nongol,-1
barzakh,-1
pejabat,-1
keganjilan,-3
ketidaktentuan,-1
menjaraki,-5
sad,-3
comeback,-3
udahan,-4
ugh,-2
next,-2
penutup,-2
menjenguk,-4
sayup,-3
ish,-1
doh,-3
mengorek-ngorek,-4
diet,-1
syedih,-5
berhala,-5
kesudahan,-4
iih,-5
kemaknagandaan,-3
masa bodoh,-4
dimarahin,-1
nyuruh,-3
dibales,-5
kampret,-3
jin,-2
mikirin,-3
murtad,-2
mogok,-4
nyebut,-5
piye,-1
gusur,-3
memojokkan,-2
demon,-3
durhaka,-1
baperan,-5
ngikutin,-4
sebentar,-5
makhluk halus,-3
got,-2
bunuh,-3
tumpahan hati,-4
momok,-2
berantem,-3
mangkas,-2
belain,-2
sundal bolong,-4
nahan,-4
sian,-3
jahil,-3
singgah,-4
bersekongkol,-2
life,-1
bidah,-5
berselingkuh,-1
bohong,-2
classy,-3
melumatkan,-4
oon,-3
orok,-3
selingkuh,-2
pelosot,-3
meremukkan,-4
keburu,-2
gadai,-5
meruntuhkan,-3
naena,-3
jabang bayi,-3
membinasakan,-3
why,-3
modus,-3
bobrok,-4
tidurin,-2
cariin,-3
mengandut,-5
berdengung,-2
merusakkan,-5
menyelusur,-4
berantak,-1
bully,-3
berkomplot,-3
ngomongin,-2
stalk,-3
meruntuh,-2
jeriji,-2
sange,-1
berkongkalikong,-2
serong,-2
makian,-5
cemong,-4
lilit,-5
kurung,-5
cemooh,-3
mengumpat,-5
terabai,-5
merem,-3
lock,-5
kejelekan,-3
ngilang,-4
berkerak,-2
kedaifan,-4
kehinaan keaiban,-3
kontras,-3
perundungan,-5
marahin,-2
berkelakar,-3
menyakiti,-1
penyepelean,-2
pait,-2
ngertiin,-2
kecabulan,-3
tuak,-3
tauu,-4
perbedaan,-3
terhina direndahkan,-2
menista,-2
memburukkan,-3
kroco,-4
menyindir,-2
kebusukan,-2
kumuh,-2
terpalit-palit,-4
tersinggung,-1
terbesit,-3
bercengkerama,-4
bercumbu-cumbu,-3
cemeeh,-2
sekadar,-3
bernoda,-2
kebejatan,-3
terbiar,-3
rasa malu,-4
berolok-olok,-3
disakiti,-4
berulah,-3
kekejian,-2
menggampangkan,-3
gausa,-4
kebobrokan,-2
nyebelin,-2
bercumbuan,-3
ldr,-3
mengerik,-1
lemes,-1
jahad,-3
monyet,-1
astaghfirullah,-2
ketiduran,-5
gapaham,-3
kelamaan,-5
lesu,-2
ketinggalan,-3
apasi,-5
mampus,-3
keramat,-1
campur aduk,-4
soms,-5
kemayu,-3
mencangkum,-3
berlama-lama,-4
diginiin,-3
sihh,-5
yakali,-2
sakral,-4
ngenes,-4
bertendensi,-4
kalut,-3
lenguh,-4
jahanam,-2
gangerti,-5
gegara,-1
godain,-4
utang,-5
mls,-2
kesunyian,-3
kebalik,-3
membekas,-5
anti,-3
gabole,-5
sentimen,-2
kerelaan,-5
mulut,-4
boro,-2
kasam,-3
kepencet,-3
bantet,-2
sin,-2
kesumat,-2
bokek,-3
muncikari,-2
menipis,-2
asusila,-2
menciut,-3
bengkak hati,-4
gaenak,-4
susahnya,-4
mucikari,-3
maapkan,-5
ndut,-2
kecoa,-3
pokonya,-4
gituan,-2
kesepian,-2
kampit,-2
menunggunya,-4
mendengu,-2
gaje,-3
sakitnya,-3
kesenjangan,-2
cedih,-2
menjauhkan,-4
nyakitin,-5
ngadu,-4
najis,-3
kzl,-3
ego,-2
geli,-3
kambing,-3
diblock,-3
crash,-3
menyampah,-3
maruk,-3
abaikan,-3
ninggalin,-2
otaknya,-4
renggang,-2
amarah,-2
meradang,-4
nyangka,-4
dilupain,-4
nyasar,-4
terungkap,-2
terekspos,-3
mengusai,-3
dibully,-4
kontol,-2
mimpiin,-4
susila,-2
begadang,-2
eks,-2
mudarat,-2
delete,-3
cerewet,-3
patah,-4
jerawat,-3
bawel,-4
teganya,-5
menghilang,-3
hamburan,-3
rongsokan,-2
mencret,-3
mamam,-1
iluminasi,-1
selingkuhan,-2
jones,-2
banyak bicara,-5
hapus,-2
mantan,-4
iseng,-5
zakar,-5
air liur,-2
berengsek,-2
laporin,-5
berenti,-4
syahwat,-5
tinggikan,-3
bercerai-berai,-2
igau,-4
kenapasih,-3
nyesek,-2
anjay,-4
penyumbat,-1
ucek,-4
tersingkap,-4
balesnya,-5
pantesan,-1
erotis,-4
curi,-2
beperkara,-4
kutuk,-3
hilang ingatan,-2
anjuran,-2
buah bibir,-4
mengerem,-1
tiri,-4
kerut merut,-3
rabies,-4
teriakan,-5
mengutil,-4
keteledoran,-2
menjarah,-3
menjarak,-3
relung,-4
heula,-3
atut,-4
perpegangan,-3
congkel,-2
keinget,-4
membanding,-3
gempal,-5
mengaur,-4
traumatis,-3
latihan,-2
mengekang,-3
mencomot,-2
tembak-menembak,-5
ngamen,-1
tenggelem,-4
genangan,-5
nyamuk,-4
dibuang,-4
bad,-4
menanggung,-5
gatal,-5
jleb,-1
pemisah,-3
idih,-2
memperbandingkan,-3
badung,-2
perkutut,-5
kubang,-3
abg,-4
meninggi,-3
hambat,-3
digituin,-1
nyariin,-4
ngarep,-5
ngeluh,-5
sisa,-3
dimakan,-3
bolong,-2
rinding,-3
tembam,-3
tersentuh,-3
kontaminasi,-4
hate,-3
dalem,-4
salahku,-3
kelembaman,-3
tempik,-2
tendang,-4
penghabisan,-4
desah,-2
cuekin,-3
kelu,-2
tinggalkan,-5
typonya,-3
berburu,-5
ringkus,-3
membesar,-4
diketawain,-4
hack,-2
terminasi,-2
henti,-2
melupai diri,-5
pengeluaran,-4
dikangenin,-3
gapuk,-3
membendung,-3
nyerah,-2
edan,-4
jerit,-3
merampas,-4
nabrak,-5
menilap,-3
pekik,-4
ngiler,-2
maghrib,-4
mencaplok,-4
rindunya,-2
ingetin,-3
membopong,-4
addict,-3
fail,-4
kepindahan,-4
duet,-4
guram,-4
diusir,-3
mewek,-5
unmood,-4
membekap,-3
ejekan,-5
bajak,-5
week,-3
menggodai,-4
gajih,-5
ketinggian,-3
pengguguran,-3
olok-olok,-5
mantannya,-3
mengumbar,-3
krg,-5
berkabut,-5
layuh,-4
kelainan,-3
unfollow,-3
kedinginan,-5
batuk,-4
sembarangan,-3
ngadepin,-5
tumben,-4
kurusuhan,-4
sindiran,-2
kentut,-2
mainin,-4
musuhan,-3
qada,-5
gabakal,-5
hoax,-3
emergensi,-4
mual,-4
acak-acakan,-2
close,-2
tbc,-5
shy,-3
paranormal,-3
